codigo,categoria,bloque,materia,codigo_id,fecha_actualizacion,url_codigo,pdf_url,epub_url,marca_tiempo
Código del Juego,Derecho Tributario,fiscal-financiero,fiscal-financiero,353_Codigo_del_Juego,03/10/2025,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=353_Codigo_del_Juego&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=353_Codigo_del_Juego.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=353_Codigo_del_Juego.epub,2026-09-11T05:30:01Z
Código de Legislación Financiera,Derecho Financiero,fiscal-financiero,fiscal-financiero,050_Codigo_de_Legislacion_Financiera,03/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=050_Codigo_de_Legislacion_Financiera&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=050_Codigo_de_Legislacion_Financiera.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=050_Codigo_de_Legislacion_Financiera.epub,2026-09-11T05:30:01Z
Código de Normativa Presupuestaria,Derecho Financiero,fiscal-financiero,fiscal-financiero,163_Codigo_de_Normativa_Presupuestaria,26/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=163_Codigo_de_Normativa_Presupuestaria&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=163_Codigo_de_Normativa_Presupuestaria.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=163_Codigo_de_Normativa_Presupuestaria.epub,2026-09-11T05:30:01Z
Ley General Presupuestaria y normas complementarias,Derecho Financiero,fiscal-financiero,fiscal-financiero,033_Ley_General_Presupuestaria_y_normas_complementarias,26/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=033_Ley_General_Presupuestaria_y_normas_complementarias&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=033_Ley_General_Presupuestaria_y_normas_complementarias.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=033_Ley_General_Presupuestaria_y_normas_complementarias.epub,2026-09-11T05:30:01Z
Control del Gasto de la Administración del Estado,Derecho Financiero,fiscal-financiero,fiscal-financiero,112_Control_del_Gasto_de_la_Administracion_del_Estado,26/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=112_Control_del_Gasto_de_la_Administracion_del_Estado&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=112_Control_del_Gasto_de_la_Administracion_del_Estado.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=112_Control_del_Gasto_de_la_Administracion_del_Estado.epub,2026-09-11T05:30:01Z
Control del Gasto en las Haciendas Locales,Derecho Financiero,fiscal-financiero,fiscal-financiero,227_Control_del_Gasto_en_las_Haciendas_Locales,03/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=227_Control_del_Gasto_en_las_Haciendas_Locales&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=227_Control_del_Gasto_en_las_Haciendas_Locales.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=227_Control_del_Gasto_en_las_Haciendas_Locales.epub,2026-09-11T05:30:01Z
Código Civil y legislación complementaria,Derecho Civil,justicia,justicia,034_Codigo_Civil_y_legislacion_complementaria,23/03/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=034_Codigo_Civil_y_legislacion_complementaria&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=034_Codigo_Civil_y_legislacion_complementaria.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=034_Codigo_Civil_y_legislacion_complementaria.epub,2026-09-11T05:30:01Z
Código de Responsabilidad Civil,Derecho Civil,justicia,justicia,411_Codigo_de_Responsabilidad_Civil,19/02/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=411_Codigo_de_Responsabilidad_Civil&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=411_Codigo_de_Responsabilidad_Civil.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=411_Codigo_de_Responsabilidad_Civil.epub,2026-09-11T05:30:01Z
Código de Responsabilidad Civil y Seguro en la Circulación de Vehículos a Motor,Derecho Civil,justicia,justicia,185_Codigo_de_Responsabilidad_Civil_y_Seguro_en_la_Circulacion_de_Vehiculos_a_Motor,06/03/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=185_Codigo_de_Responsabilidad_Civil_y_Seguro_en_la_Circulacion_de_Vehiculos_a_Motor&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=185_Codigo_de_Responsabilidad_Civil_y_Seguro_en_la_Circulacion_de_Vehiculos_a_Motor.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=185_Codigo_de_Responsabilidad_Civil_y_Seguro_en_la_Circulacion_de_Vehiculos_a_Motor.epub,2026-09-11T05:30:01Z
Código de Contratos,Derecho Civil,justicia,justicia,319_Codigo_de_Contratos,15/04/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=319_Codigo_de_Contratos&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=319_Codigo_de_Contratos.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=319_Codigo_de_Contratos.epub,2026-09-11T05:30:01Z
Leyes Civiles Forales,Derecho Civil,justicia,justicia,048_Leyes_Civiles_Forales,02/06/2025,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=048_Leyes_Civiles_Forales&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=048_Leyes_Civiles_Forales.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=048_Leyes_Civiles_Forales.epub,2026-09-11T05:30:01Z
Código de Propiedad Intelectual,Derecho Civil,justicia,propiedad-intelectual,087_Codigo_de_Propiedad_Intelectual_,31/07/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=087_Codigo_de_Propiedad_Intelectual_&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=087_Codigo_de_Propiedad_Intelectual_.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=087_Codigo_de_Propiedad_Intelectual_.epub,2026-09-11T05:30:01Z
Código de Propiedad Horizontal,Derecho Civil,justicia,justicia,015_Codigo_de_Propiedad_Horizontal,24/03/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=015_Codigo_de_Propiedad_Horizontal&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=015_Codigo_de_Propiedad_Horizontal.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=015_Codigo_de_Propiedad_Horizontal.epub,2026-09-11T05:30:01Z
Código de Comunidad de Propietarios,Derecho Civil,justicia,justicia,416_Codigo_de_Comunidad_de_Propietarios,25/03/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=416_Codigo_de_Comunidad_de_Propietarios&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=416_Codigo_de_Comunidad_de_Propietarios.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=416_Codigo_de_Comunidad_de_Propietarios.epub,2026-09-11T05:30:01Z
Código de Derecho Nobiliario y Elenco de Títulos del Reino,Derecho Civil,justicia,justicia,342_Codigo_de_Derecho_Nobiliario_y_Elenco_de_Titulos_del_Reino,07/11/2024,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=342_Codigo_de_Derecho_Nobiliario_y_Elenco_de_Titulos_del_Reino&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=342_Codigo_de_Derecho_Nobiliario_y_Elenco_de_Titulos_del_Reino.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=342_Codigo_de_Derecho_Nobiliario_y_Elenco_de_Titulos_del_Reino.epub,2026-09-11T05:30:01Z
Código de Legislación Registral,Derecho Civil,justicia,justicia,129_Codigo_de_Legislacion_Registral_,24/06/2025,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=129_Codigo_de_Legislacion_Registral_&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=129_Codigo_de_Legislacion_Registral_.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=129_Codigo_de_Legislacion_Registral_.epub,2026-09-11T05:30:01Z
Código de Legislación Notarial,Derecho Civil,justicia,justicia,144_Codigo_de_Legislacion_Notarial,23/03/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=144_Codigo_de_Legislacion_Notarial&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=144_Codigo_de_Legislacion_Notarial.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=144_Codigo_de_Legislacion_Notarial.epub,2026-09-11T05:30:01Z
Código del Registro Civil,Derecho Civil,justicia,justicia,433_Codigo_del_Registro_Civil,09/02/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=433_Codigo_del_Registro_Civil&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=433_Codigo_del_Registro_Civil.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=433_Codigo_del_Registro_Civil.epub,2026-09-11T05:30:01Z
Código de Derecho Matrimonial,Derecho Civil,justicia,justicia,261_Codigo_de_Derecho_Matrimonial,31/07/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=261_Codigo_de_Derecho_Matrimonial&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=261_Codigo_de_Derecho_Matrimonial.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=261_Codigo_de_Derecho_Matrimonial.epub,2026-09-11T05:30:01Z
Código de Cooperación Jurídica Internacional Civil Española,Derecho Civil,justicia,justicia,343_Codigo_de_Cooperacion_Juridica_Internacional_Civil_Espanola,26/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=343_Codigo_de_Cooperacion_Juridica_Internacional_Civil_Espanola&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=343_Codigo_de_Cooperacion_Juridica_Internacional_Civil_Espanola.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=343_Codigo_de_Cooperacion_Juridica_Internacional_Civil_Espanola.epub,2026-09-11T05:30:01Z
Código de Nacionalidad,Derecho Civil,justicia,justicia,414_Codigo_de_Nacionalidad,11/11/2024,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=414_Codigo_de_Nacionalidad&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=414_Codigo_de_Nacionalidad.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=414_Codigo_de_Nacionalidad.epub,2026-09-11T05:30:01Z
"Código de Transacción, Mediación y Arbitraje",Derecho Civil,justicia,justicia,483_Codigo_de_Transaccion_Mediacion_y_Arbitraje,13/11/2025,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=483_Codigo_de_Transaccion_Mediacion_y_Arbitraje&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=483_Codigo_de_Transaccion_Mediacion_y_Arbitraje.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=483_Codigo_de_Transaccion_Mediacion_y_Arbitraje.epub,2026-09-11T05:30:01Z
Código de Cooperación Judicial y Policial Internacional,Derecho Penal,justicia,justicia,602_Codigo_de_Cooperacion_Judicial_y_Policial_Internacional,09/04/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=602_Codigo_de_Cooperacion_Judicial_y_Policial_Internacional&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=602_Codigo_de_Cooperacion_Judicial_y_Policial_Internacional.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=602_Codigo_de_Cooperacion_Judicial_y_Policial_Internacional.epub,2026-09-11T05:30:01Z
Código Penal y legislación complementaria,Derecho Penal,justicia,justicia,038_Codigo_Penal_y_legislacion_complementaria,09/04/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=038_Codigo_Penal_y_legislacion_complementaria&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=038_Codigo_Penal_y_legislacion_complementaria.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=038_Codigo_Penal_y_legislacion_complementaria.epub,2026-09-11T05:30:01Z
Código Penitenciario,Derecho Penal,justicia,justicia,054_Codigo_Penitenciario,12/03/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=054_Codigo_Penitenciario&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=054_Codigo_Penitenciario.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=054_Codigo_Penitenciario.epub,2026-09-11T05:30:01Z
Código de Comercio y legislación complementaria,Derecho Mercantil,mercantil,mercantil,035_Codigo_de_Comercio_y_legislacion_complementaria,31/07/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=035_Codigo_de_Comercio_y_legislacion_complementaria&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=035_Codigo_de_Comercio_y_legislacion_complementaria.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=035_Codigo_de_Comercio_y_legislacion_complementaria.epub,2026-09-11T05:30:01Z
Código de Comercio Interior,Derecho Mercantil,mercantil,mercantil,097_Codigo_de_Comercio_Interior,06/10/2025,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=097_Codigo_de_Comercio_Interior&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=097_Codigo_de_Comercio_Interior.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=097_Codigo_de_Comercio_Interior.epub,2026-09-11T05:30:01Z
Código de Legislación Concursal,Derecho Mercantil,mercantil,mercantil,083_Codigo_de_Legislacion_Concursal,16/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=083_Codigo_de_Legislacion_Concursal&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=083_Codigo_de_Legislacion_Concursal.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=083_Codigo_de_Legislacion_Concursal.epub,2026-09-11T05:30:01Z
Propiedad Industrial,Derecho Mercantil,mercantil,propiedad-intelectual,067_Propiedad_Industrial,02/01/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=067_Propiedad_Industrial&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=067_Propiedad_Industrial.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=067_Propiedad_Industrial.epub,2026-09-11T05:30:01Z
Código de Derecho de la Competencia,Derecho Mercantil,mercantil,mercantil,216_Codigo_de_Derecho_de_la_Competencia,03/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=216_Codigo_de_Derecho_de_la_Competencia&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=216_Codigo_de_Derecho_de_la_Competencia.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=216_Codigo_de_Derecho_de_la_Competencia.epub,2026-09-11T05:30:01Z
Código de Derecho de la Publicidad,Derecho Mercantil,mercantil,mercantil,248_Codigo_de_Derecho_de_la_Publicidad,15/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=248_Codigo_de_Derecho_de_la_Publicidad&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=248_Codigo_de_Derecho_de_la_Publicidad.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=248_Codigo_de_Derecho_de_la_Publicidad.epub,2026-09-11T05:30:01Z
Código de la Moda,Derecho Mercantil,mercantil,mercantil,297_Codigo_de_la_Moda,02/09/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=297_Codigo_de_la_Moda&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=297_Codigo_de_la_Moda.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=297_Codigo_de_la_Moda.epub,2026-09-11T05:30:01Z
Código del Consejero,Derecho Mercantil,mercantil,mercantil,318_Codigo_del_Consejero,27/08/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=318_Codigo_del_Consejero&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=318_Codigo_del_Consejero.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=318_Codigo_del_Consejero.epub,2026-09-11T05:30:01Z
Código del Consejero: Sector Financiero-Banca,Derecho Mercantil,mercantil,mercantil,345_Codigo_del_Consejero_Sector_Financiero,16/11/2023,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=345_Codigo_del_Consejero_Sector_Financiero&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=345_Codigo_del_Consejero_Sector_Financiero.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=345_Codigo_del_Consejero_Sector_Financiero.epub,2026-09-11T05:30:01Z
Código de Consumo,Derecho Mercantil,mercantil,mercantil,379_Codigo_de_Consumo,20/04/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=379_Codigo_de_Consumo&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=379_Codigo_de_Consumo.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=379_Codigo_de_Consumo.epub,2026-09-11T05:30:01Z
Código de Arbitraje Comercial y de Inversión Extranjera,Derecho Mercantil,mercantil,mercantil,524_Codigo_de_Arbitraje_Comercial_y_de_Inversion_Extranjera,18/03/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=524_Codigo_de_Arbitraje_Comercial_y_de_Inversion_Extranjera&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=524_Codigo_de_Arbitraje_Comercial_y_de_Inversion_Extranjera.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=524_Codigo_de_Arbitraje_Comercial_y_de_Inversion_Extranjera.epub,2026-09-11T05:30:01Z
Marco Jurídico Brexit: Libertades Fundamentales de la Unión Europea,Derecho Mercantil,mercantil,mercantil,425_Marco_Juridico_Brexit_Libertades_Fundamentales_de_la_Union_Europea,09/09/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=425_Marco_Juridico_Brexit_Libertades_Fundamentales_de_la_Union_Europea&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=425_Marco_Juridico_Brexit_Libertades_Fundamentales_de_la_Union_Europea.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=425_Marco_Juridico_Brexit_Libertades_Fundamentales_de_la_Union_Europea.epub,2026-09-11T05:30:01Z
Código de Derecho de Sociedades,Sociedades Mercantiles,mercantil,mercantil,106_Codigo_de_Derecho_de_Sociedades,09/04/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=106_Codigo_de_Derecho_de_Sociedades&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=106_Codigo_de_Derecho_de_Sociedades.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=106_Codigo_de_Derecho_de_Sociedades.epub,2026-09-11T05:30:01Z
Código de Economía Colaborativa,Sociedades Mercantiles,mercantil,mercantil,312_Codigo_de_Economia_Colaborativa,07/07/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=312_Codigo_de_Economia_Colaborativa&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=312_Codigo_de_Economia_Colaborativa.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=312_Codigo_de_Economia_Colaborativa.epub,2026-09-11T05:30:01Z
Legislación de la Empresa Familiar,Sociedades Mercantiles,mercantil,mercantil,217_Legislacion_de_la_Empresa_Familiar,21/07/2025,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=217_Legislacion_de_la_Empresa_Familiar&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=217_Legislacion_de_la_Empresa_Familiar.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=217_Legislacion_de_la_Empresa_Familiar.epub,2026-09-11T05:30:01Z
Código de Financiación Empresarial,Sociedades Mercantiles,mercantil,mercantil,141_Codigo_de_Financiacion_Empresarial,10/07/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=141_Codigo_de_Financiacion_Empresarial&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=141_Codigo_de_Financiacion_Empresarial.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=141_Codigo_de_Financiacion_Empresarial.epub,2026-09-11T05:30:01Z
Código de Gobierno Corporativo,Sociedades Mercantiles,mercantil,mercantil,213_Codigo_de_Gobierno_Corporativo,09/04/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=213_Codigo_de_Gobierno_Corporativo&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=213_Codigo_de_Gobierno_Corporativo.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=213_Codigo_de_Gobierno_Corporativo.epub,2026-09-11T05:30:01Z
